cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,celltype,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
150,642.5898618,426.6330922,2554.683825,60.1885023,1.065142705,53.93087558,364.0164516,2317.715207,70.12368571,29.87631429,0.967625327,0.924896449,1276.114704,935.6135833,162.0287826,57.39402382,159.1730062,6.403069569,0.110582601,28.762273,146.968681,390.9004895,4.98511132,4.98511132,0.09413608,0.027959787,160.5390501,135.4460547,217,cyto,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
170,544.7880184,420.3143594,2548.44023,64.58580876,1.096434885,44.37327189,356.3674194,2342.015069,70.33162719,29.66837281,0.964627194,0.922023352,1170.940024,938.8930936,151.9064687,61.43572842,133.6147676,4.808122825,0.12471652,29.11859252,113.4080198,238.7449037,5.388551999,5.388551999,0.09338541,0.047930013,123.3260585,169.0080573,217,cyto,c_1n,c_1f,Control,N,221114,CD69+,NK-Cells
152,293.6605505,355.4495688,2262.699358,64.77091147,1.006597894,53.35321101,368.1951835,2274.199771,72.91980826,27.08019174,0.995341284,0.831357387,1025.292603,878.3244307,150.0945459,105.0513702,202.8932368,3.773591446,0.093196629,44.51209139,131.4019713,387.7261619,3.95362962,3.95362962,0.098212041,0.13523767,96.67519667,152.2312062,218,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
68,689.8623853,390.5148028,2612.70867,64.36356055,1.049458193,51.49082569,386.4029128,2489.968073,69.55477523,30.44522477,1.013143706,0.923703322,1182.548378,1020.608232,226.3866424,37.53748533,123.5640136,5.136005725,0.110551298,22.73596003,144.6101333,384.6155029,4.15104692,4.15104692,0.09563466,0.043188487,117.2020925,171.2050908,218,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
118,619.2981651,402.0190229,2491.520367,68.19663394,1.070555179,47.26146789,328.4394587,2337.311468,69.26678991,30.73321009,0.993042541,0.925598981,1067.959929,939.6701563,158.0230634,39.24008494,140.7594993,4.520119431,0.117112315,22.38623017,108.0220689,280.4124582,4.058459797,4.058459797,0.107992083,0.037001588,117.1992196,111.9514577,218,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
137,1209.004587,393.2153349,2758.193991,62.50025734,1.035387023,72.80275229,346.8950183,2296.516606,67.64246422,32.35753578,0.985997601,0.944736036,1280.063629,974.251159,237.0534074,25.38272315,104.4513799,3.037791029,0.094220602,40.82120836,48.15355857,193.6712816,2.880592539,2.880592539,0.118100071,0.025499598,79.96484434,64.8474901,218,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
140,650.8807339,395.352844,2444.837248,61.38694679,1.080758606,78.44495413,319.9166697,2352.290413,72.0759,27.9241,1.015809532,0.894187008,1185.134182,885.6324849,300.3001947,54.57538509,106.1951998,3.588469158,0.115763775,51.99113002,67.27352148,252.6075911,3.383047046,3.383047046,0.132662735,0.052965187,71.5456303,110.5059968,218,cyto,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
27,692.2385321,408.4024495,2441.62055,63.39390367,1.065664239,50.31651376,389.1676606,2377.936422,71.74282294,28.25717706,0.935772564,0.930886152,1154.156232,942.6622189,235.6845271,40.40956338,121.3791131,5.493352769,0.120892656,27.23943676,100.3844681,340.9646529,3.838947619,3.838947619,0.10830011,0.029708105,121.9895798,112.8197753,218,cyto,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
4,721.3761468,397.3772798,2428.995046,64.36729312,1.111203339,94.10091743,426.7116239,2371.537615,69.34149679,30.65850321,1.028879619,0.892031377,1136.399925,1013.760383,204.6997031,45.75956741,212.8772699,9.871914534,0.152687132,135.3034102,178.2405217,384.5503616,5.74407933,5.74407933,0.122149094,0.124908856,265.4708362,155.6381148,218,cyto,c_5n,c_5f,Control,N,221114,CD69+,NK-Cells
74,623.0458716,422.6121422,2494.712661,61.77185642,1.084162202,54.9266055,356.6299128,2283.294679,72.86810459,27.13189541,0.961581867,0.919091951,1217.922088,860.5890605,214.1699177,60.54898721,133.4979224,6.041296202,0.106781519,45.64230926,121.4006422,488.524733,5.212448718,5.212448718,0.109739004,0.061669729,152.4188251,115.0770387,218,cyto,c_6n,c_6f,Control,N,221114,CD69+,NK-Cells
255,289.5799087,389.4142648,2307.85589,67.28620731,1.055111443,79.32420091,396.7400868,2334.902968,73.29730594,26.70269406,1.023112548,0.787750321,1013.674509,909.7347917,135.669819,82.98763746,185.8643139,3.790894398,0.099772096,71.9966864,99.21856422,266.7777439,3.250752372,3.250752372,0.107550076,0.120709471,114.6163095,108.0227294,219,cyto,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69-,NK-Cells
176,248.5342466,371.1523014,2313.218904,60.4141516,1.022149799,57.88584475,393.555105,2280.387123,72.46795753,27.53204247,0.951696731,0.811062606,1137.861107,904.9175651,130.0565243,66.90522816,106.2594843,4.148551232,0.11178298,42.55348206,171.92466,364.0428808,5.294137285,5.294137285,0.086908851,0.085638028,104.1562325,163.1824408,219,cyto,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
88,729.0365297,402.8173059,2565.092877,66.40199132,1.070051178,49.74429224,376.8123836,2515.956712,70.81104201,29.18895799,1.014572374,0.933426013,1129.45951,995.2408759,253.1104639,39.88514821,123.6210582,4.514195402,0.112217882,29.74584084,84.95765599,284.8375911,3.50918848,3.50918848,0.12222586,0.033658685,107.9805151,100.9665726,219,cyto,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
15,1224.041096,396.0970502,2577.494977,69.37434703,1.067599402,71.21004566,405.0944475,2460.825708,70.45536347,29.54463653,1.000233073,0.947266261,1062.784115,1004.111201,321.0634325,23.40943401,115.4273127,3.653121288,0.099787244,41.51004841,154.1944041,364.9247348,4.556138681,4.556138681,0.096670883,0.020905498,75.28184056,140.674815,219,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
69,895.8995434,397.226105,2649.047763,65.62452922,1.005889251,96.60273973,407.8540091,2375.104612,69.85221279,30.14778721,1.032940603,0.907765212,1172.911304,997.9566752,212.2690844,39.65223715,106.125974,4.846638615,0.123122348,60.44652039,65.4732918,196.2305715,3.403831667,3.403831667,0.108124519,0.042997314,140.2938485,97.94358174,219,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
85,969.4611872,433.6012237,2705.506027,61.93514064,1.080614315,94.20091324,312.2691187,2316.237443,66.09241598,33.90758402,1.018994635,0.912953063,1298.461803,989.9337388,306.5117776,39.03244146,107.7985682,4.918293486,0.121427804,55.26952973,40.76129748,148.3031875,2.627055341,2.627055341,0.103903026,0.041698206,109.9697543,69.7875152,219,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
142,456.6484018,404.3518174,2348.765525,67.04977443,1.065103411,41.83105023,331.6907763,2371.276256,77.31133105,22.68866895,0.96327647,0.917093122,1048.228707,789.8270354,92.47310363,37.03136851,172.9903563,3.921373351,0.112163122,22.36014115,63.36299569,277.1955796,2.736155304,2.736155304,0.089550949,0.035998863,120.4146803,80.85676979,219,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
34,796.1689498,427.6501461,2523.262785,65.52062831,1.100018726,64.78995434,365.5299863,2300.52653,70.50594064,29.49405936,1.032821361,0.916991636,1154.509449,931.1309415,344.5500107,53.75566207,144.658463,6.501730464,0.124532224,50.11209169,91.54871814,265.521725,3.819964662,3.819964662,0.127331783,0.058638779,186.3756119,105.6620138,219,cyto,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
24,857.0272727,399.0850455,2555.758909,64.62917682,1.050227859,63.13181818,386.3885364,2344.158091,68.49928591,31.50071409,1.013729268,0.928958074,1163.514176,992.215643,316.7404901,43.55760571,145.0963724,3.402441273,0.123577578,45.98020108,176.3786513,447.0577323,5.118371058,5.118371058,0.096166119,0.046701482,111.4653173,172.8923851,220,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
109,565.5909091,405.4174364,2436.511591,61.09603091,1.081287986,34.45,441.3153955,2731.070727,74.21151545,25.78848455,0.973759768,0.943890096,1195.21745,1010.617642,159.6631898,58.1967765,126.7946328,3.112917466,0.104912885,18.7388262,150.1307541,556.1454808,5.470083638,5.470083638,0.096891571,0.021093901,87.96640706,153.0191645,220,cyto,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
111,299.2307692,391.0781041,2259.69267,69.51365973,1.005577525,37.68325792,402.8267602,2702.510362,77.56101086,22.43898914,0.958528149,0.879920236,957.9083002,908.0294352,128.2748333,108.2215888,217.4440267,3.870674354,0.096481484,13.9980239,141.5917995,466.9694781,5.560898846,5.560898846,0.093668083,0.042371776,111.284521,176.4473321,221,cyto,NK_unact_3n-026,NK_unact_3f-027,Control,D,220303,CD69+,NK-Cells
17,280.2941176,385.4511538,2278.901629,66.65599548,1.069340814,39.19004525,349.9548597,2380.522805,74.28021855,25.71978145,0.984116593,0.869893143,1015.022888,864.8313664,122.1589479,86.39347902,202.2643083,3.372024293,0.113856036,21.93730924,111.5377863,336.2985513,4.003090871,4.003090871,0.097117147,0.065162431,116.2360728,127.525833,221,cyto,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
16,849.7918552,372.9101855,2502.146063,65.57486018,1.079278045,66.46153846,303.1960724,2214.96362,69.70859367,30.29140633,1.031239697,0.925544686,1106.332786,877.6975529,274.0099403,26.8648537,71.03227449,3.744688974,0.113459451,37.38332899,85.85359624,255.6002664,3.216064778,3.216064778,0.110581188,0.040263377,90.71260103,102.8580815,221,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
98,952.3303167,405.1977466,2637.05724,68.73744842,1.099439778,48.64253394,391.4352353,2384.94095,69.55233891,30.44766109,0.942141778,0.950640328,1103.741,989.4711959,250.8300845,35.54862185,112.4185399,3.811979216,0.147695523,21.20835601,104.5860809,328.2002813,4.281217351,4.281217351,0.108914525,0.018557371,109.4436122,109.9367323,221,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
64,1046.40724,397.3291357,2681.492262,64.41606561,1.124559145,69.97737557,395.8907738,2415.518597,69.57256652,30.42743348,1.041654321,0.936735915,1209.506539,1003.401718,342.8188585,35.17710013,100.285434,4.807977009,0.102513493,36.14245092,126.149496,302.3363516,4.223505975,4.223505975,0.116119889,0.023074622,118.2803973,116.6030242,221,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
20,1218.972851,404.0688054,2916.215928,58.11061131,1.039597769,52.81900452,324.8174525,2454.756063,69.02947466,30.97052534,0.959843367,0.955783925,1455.099269,980.0828556,378.0892141,35.2076246,99.31130291,3.27501462,0.095518359,23.22427807,82.97572181,263.8060215,2.744521807,2.744521807,0.096768089,0.02011889,82.84436315,94.6189363,221,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
69,799.2837838,390.0604595,2493.083739,65.33041396,1.059833486,92.56306306,366.1132027,2240.974459,70.37676532,29.62323468,1.051949099,0.896729318,1118.228837,917.5992976,249.4775457,30.18225444,93.91754565,3.62189133,0.107753892,50.95515805,67.76072552,193.2665597,3.171989905,3.171989905,0.088065203,0.048152118,79.07285015,65.31399645,222,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
7,548.7972973,385.8972162,2429.621622,71.53066982,1.02558214,32.14864865,387.7869009,2378.549685,71.07514009,28.92485991,0.950266856,0.93848386,967.737384,952.4578369,215.0480098,40.90473932,121.1339241,4.937634764,0.105714781,15.41846084,136.6266621,419.8465337,4.989187135,4.989187135,0.085204046,0.031546343,101.992809,128.308937,222,cyto,a_5n,a_5f,Activated,N,221114,CD69+,NK-Cells
83,630.5540541,428.9298604,2530.335225,55.43163964,1.075575027,40.4954955,325.1356757,2348.446982,72.79323378,27.20676622,0.984439667,0.933631806,1366.15757,865.3531409,205.2838103,65.03244009,144.99191,4.173247406,0.129278783,21.87102212,103.6126666,340.1781179,4.500261424,4.500261424,0.097667948,0.040364015,133.0560072,94.75353532,222,cyto,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
27,697.3513514,415.0510676,2487.26045,61.60199955,1.069602977,41.96846847,350.874955,2214.202162,72.20627748,27.79372252,1.030514491,0.940360284,1212.45789,858.0683514,294.2360504,59.29049761,155.2654421,4.908385338,0.115388839,24.49238309,92.12862192,318.2787195,5.277991824,5.277991824,0.11081821,0.029364645,141.3354626,99.9041609,222,cyto,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
204,246.7578475,414.3411435,2251.444439,64.2777435,1.024961682,37.19730942,359.8754664,2528.614753,73.18306996,26.81693004,0.96179448,0.848712756,1065.143093,931.8856325,104.8365292,133.4723673,266.0018477,4.894094089,0.112553144,18.03566517,101.4737268,378.8598099,4.387279912,4.387279912,0.10237328,0.08908035,111.2156356,135.7468009,223,cyto,NK_unact_2n-023,NK_unact_2f-024,Control,D,220303,CD69+,NK-Cells
108,242.9775785,404.6597668,2293.867668,65.70569193,1.028237291,37.24215247,415.5594753,2440.193453,71.46356099,28.53643901,1.041919229,0.849369075,1050.182925,982.1974473,103.7145443,77.69973353,165.8176712,3.887500598,0.103470534,12.84539455,170.4946067,417.2623055,4.884198152,4.884198152,0.093712714,0.07824484,86.36427653,164.7386942,223,cyto,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
18,890.0986547,406.9702735,2570.423363,66.238587,1.05253896,51.87443946,347.5734709,2436.345022,71.49606233,28.50393767,0.998535439,0.946837202,1138.532015,934.4355902,304.8150808,31.27792761,106.410216,4.506304769,0.086290751,37.4314078,80.1827667,338.2877705,3.791934561,3.791934561,0.101257324,0.02080943,119.2169629,97.88742915,223,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
130,1017.600897,404.1670493,2664.200493,65.32186278,1.081988197,75.83408072,339.0168834,2354.829776,67.09222735,32.90777265,1.064251215,0.930078238,1188.191629,995.9396446,261.2540054,35.59360658,103.7110095,4.688800541,0.116910681,50.7866435,94.7303631,261.9194089,3.70126107,3.70126107,0.108836273,0.040645579,123.0323308,87.15945384,223,cyto,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
100,771.0491071,390.3066741,2550.542902,65.19077902,1.071619259,44.28125,350.7106429,2419.347634,73.2179125,26.7820875,0.983224205,0.944713659,1142.900058,894.171324,145.1410395,33.27636561,112.9920249,3.409208224,0.099217454,16.47273617,68.22418709,345.3047222,4.100690263,4.100690263,0.092694098,0.020645554,102.5266281,80.49132036,224,cyto,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
130,1227.200893,406.0433527,2793.57942,58.80145446,1.034340063,66.33035714,346.5049821,2263.400313,67.46154643,32.53845357,1.114426335,0.949303401,1389.28703,964.9440535,275.1434193,32.42991753,98.53838718,3.502453627,0.115325418,32.86509684,140.0104545,299.8123471,4.091799536,4.091799536,0.109761768,0.019776049,97.97899608,127.6794005,224,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
73,581.1294643,419.5150848,2503.693036,64.13513884,1.018809107,60.88839286,384.0525714,2556.191429,68.90173304,31.09826696,1.047690875,0.910427831,1165.519463,1054.891627,292.8875666,51.3694539,126.7014824,3.869372689,0.092943832,48.30351582,104.6940507,269.7132287,4.526731258,4.526731258,0.133868265,0.031843733,99.13598241,143.2675606,224,cyto,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
67,578.9419643,435.9939152,2533.643929,61.9055625,1.025220063,51.16964286,364.9162679,2211.773795,71.13852009,28.86147991,0.964953089,0.911817069,1234.46242,893.9265035,162.4419903,45.56123578,148.7182786,4.978840499,0.102429299,33.27070336,95.66292046,255.7275059,3.748288052,3.748288052,0.109939352,0.062847717,111.9333679,104.929718,224,cyto,c_2n,c_2f,Control,N,221114,CD69+,NK-Cells
3,600.0223214,418.2430982,2489.778036,65.2695625,1.050553317,43.75892857,344.1391339,2312.024598,73.51275045,26.48724955,1.008253567,0.931988354,1145.547253,855.2654403,150.7701736,40.53417333,165.3156863,6.154731325,0.109941962,22.97893187,97.86243081,360.9371531,4.953434881,4.953434881,0.099786058,0.030399214,174.2978129,109.8316193,224,cyto,c_5n,c_5f,Control,N,221114,CD69+,NK-Cells
181,213.7911111,420.0368356,2370.934089,61.63049733,1.017329169,39.26666667,347.9252356,2357.800044,72.75764578,27.24235422,0.990350729,0.837529434,1164.169063,888.601852,67.9730508,92.0537677,177.3738695,4.162558546,0.095319558,14.76149673,129.2984485,343.6983054,4.219606318,4.219606318,0.088911837,0.066808984,80.0748867,134.5828632,225,cyto,NK_unact_5n-032,NK_unact_5f-033,Control,D,220303,CD69-,NK-Cells
129,1025.111111,391.6082889,2530.179378,72.66633556,1.080433231,78.73777778,340.7847733,2421.643111,67.26890267,32.73109733,1.000150782,0.93112428,980.2761087,1014.757295,235.142569,25.96959599,143.5242573,4.73071346,0.110488557,50.31470287,87.40955469,264.3539903,4.20501608,4.20501608,0.093611365,0.03279432,146.0929782,71.97551838,225,cyto,a_6n,a_6f,Activated,M,221101,CD69+,NK-Cells
57,451.0222222,398.0448889,2452.089733,65.55695111,1.04605668,44.62222222,391.5198711,2518.424578,74.30884933,25.69115067,0.994164058,0.910586437,1106.837585,927.415393,62.54630031,40.47790759,143.8180697,3.396047793,0.130262796,16.48983573,177.142902,467.7211922,4.579573849,4.579573849,0.118092586,0.029722646,105.9740986,188.5237739,225,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
143,556.9688889,415.2754044,2833.048,45.23212578,1.014191031,70.02666667,417.9580844,2671.7624,69.08204578,30.91795422,1.00021564,0.890821306,1737.598956,1100.662684,74.42442182,102.2895059,136.0650956,3.686555618,0.104151439,26.80367112,138.7309921,430.2705835,5.169136862,5.169136862,0.08594804,0.027163425,142.3176372,137.2518637,225,cyto,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
151,587.4266667,396.63316,2367.440933,59.71165733,1.100257107,41.29777778,426.7458933,2473.009111,72.512596,27.487404,0.978370769,0.934174116,1192.380694,976.8671586,83.84267367,42.09172469,127.4408082,5.302821581,0.116071831,13.93144069,156.1259476,413.9632381,5.230463373,5.230463373,0.069443592,0.020873644,131.982882,149.7526356,225,cyto,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
33,619.3555556,435.1254311,2549.270489,60.34526533,1.07532532,57.46222222,480.1914089,2507.196711,67.80596044,32.19403956,1.005630027,0.915732548,1274.746845,1115.167941,215.7370212,52.27806679,173.3944373,6.148883722,0.142918739,42.74801211,206.0316982,469.1088558,6.853839135,6.853839135,0.115337827,0.048889727,166.5116474,157.5165112,225,cyto,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
194,248.579646,394.459646,2389.734071,67.07574159,1.003775876,41.22123894,362.1570575,2438.405664,72.10151327,27.89848673,1.001942761,0.851703829,1045.511953,933.7303551,112.1086589,112.6660091,279.8953364,4.257779904,0.095584307,27.33601109,131.6890848,404.3348949,4.198573109,4.198573109,0.098610231,0.060147074,114.2310588,152.6436297,226,cyto,NK_unact_6n-037,NK_unact_6f-038,Control,D,220303,CD69-,NK-Cells
28,953.8938053,402.0317522,2702.832788,64.41474735,1.076000699,51.57964602,400.1383982,2472.393274,70.4307677,29.5692323,1.026317013,0.948970291,1220.987249,990.4165155,242.514636,32.33805091,106.8806051,5.191991967,0.106725021,26.0970042,141.8171997,542.8995193,6.053012872,6.053012872,0.112538056,0.019919335,129.2801243,132.2118907,226,cyto,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
53,645.2256637,388.2009823,2406.309425,65.60124912,1.079309027,100.6548673,392.4553805,2388.487611,67.72152566,32.27847434,1.0054255,0.871448655,1084.574011,1034.279999,379.1629347,61.60852453,144.9878825,5.931826875,0.110101005,89.00928989,79.61100701,226.9549848,3.999510147,3.999510147,0.10684402,0.076375936,162.7019628,119.7511948,226,cyto,q_2n,q_2f,Control,M,221101,CD69+,NK-Cells
55,555.0132743,432.5368009,2495.967522,63.7570208,1.078292319,57.03097345,453.4271814,2623.25385,73.41682832,26.58317168,0.966222814,0.902940856,1179.407328,1021.065702,140.3612318,55.71536352,153.2294024,4.834333962,0.103455524,33.38241608,167.2531648,453.5535737,4.15080747,4.15080747,0.114824088,0.056863497,108.4250608,179.9738554,226,cyto,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
233,253.8105727,470.9876211,2475.442819,60.9280467,1.048221956,60.65198238,415.4485595,2272.843965,71.064363,28.935637,0.987939264,0.783086129,1249.168572,945.3434114,160.1715183,116.8377744,223.1556672,5.145176698,0.120577924,19.86586731,117.716049,301.8277151,4.501296386,4.501296386,0.088645525,0.070303102,98.46344181,100.3425292,227,cyto,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69+,NK-Cells
