cell_index,n.p.mean,n.t1.mean,n.t2.mean,n.a1.mean,n.chi.mean,f.p.mean,f.t1.mean,f.t2.mean,f.a1.mean,f.a2.mean,f.chi.mean,rr.mean,n.tm.mean,f.tm.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,npix,NADH,FAD,Group,Donor,Experiment_Date,Activation,Cell_Type
73,834.7171717,362.3506364,2420.549091,64.33341818,1.123937697,67.7979798,256.3810404,2331.73798,75.24239899,24.75760101,0.983781091,0.929010454,1096.329513,768.6409764,198.7914526,57.33979166,95.26736122,2.430844611,0.087556229,49.02810102,30.21120141,192.1919835,1.68284293,1.68284293,0.102286826,0.039834901,85.6499238,52.573852,99,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
15,340,365.0568367,2358.580408,66.76524796,1.065066245,39.10204082,341.8299184,2298.867449,76.15464898,23.84535102,1.000071347,0.881120332,1026.698128,800.9134132,122.5479498,62.7626222,145.436483,1.566154539,0.117248059,14.4489787,142.5107583,391.6548199,3.491495787,3.491495787,0.074948097,0.070401084,82.43660388,144.8360334,98,NK_unact_1n-020,NK_unact_1f-021,Control,D,220303,CD69-,NK-Cells
101,790.1632653,368.8917347,2376.363776,63.28083571,1.071127204,99.97959184,253.2049184,2294.775918,76.68478673,23.31521327,1.067720153,0.904785042,1107.028887,727.2124816,273.9107272,68.31973116,120.4687128,3.599339144,0.087529535,109.2547368,32.62884067,138.7687975,2.296040069,2.296040069,0.124744045,0.068277861,120.2091146,53.03538332,98,q_3n,q_3f,Control,M,221101,CD69-,NK-Cells
61,564.1428571,442.9029592,2575.003878,57.49433265,1.041600265,38.32653061,301.7275,2264.010306,77.00605714,22.99394286,1.02248099,0.933212874,1348.931821,748.8475228,209.9347469,76.20317375,128.9821247,2.846147502,0.103793039,21.31152126,79.13393854,246.468578,3.026112576,3.026112576,0.132522077,0.035270044,112.5418924,94.15798901,98,a_2n,a_2f,Activated,N,221114,CD69+,NK-Cells
60,732.3163265,389.9546122,2382.972245,66.01634184,1.061373469,61.34693878,284.5092551,2244.301224,78.95863673,21.04136327,1.05146548,0.922311307,1067.096773,694.9924611,185.6992134,43.74558485,80.36811026,3.839772381,0.10193938,36.03981248,76.80553387,333.1442153,2.546370666,2.546370666,0.111500551,0.042303315,97.3189803,127.0944978,98,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
85,828.8265306,397.6424388,2485.163878,64.88836837,1.030575908,62.28571429,249.8221735,2218.04898,76.54147551,23.45852449,1.027684306,0.93410883,1130.385247,708.8869206,232.8150908,46.93717293,123.1262595,3.77943629,0.097313817,47.92455411,45.02476336,202.7051597,2.812581972,2.812581972,0.106357531,0.031536639,106.3222214,70.15827603,98,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
85,819.2244898,392.3447245,2375.253265,69.66315,1.123949827,56.2755102,267.4105204,2108.714796,74.29251327,25.70748673,1.01159551,0.937468545,994.1153844,738.9432113,283.2698808,51.2251271,78.19644819,3.552559045,0.108496098,35.77241367,45.84016358,198.6188601,2.580072827,2.580072827,0.086025044,0.029405633,89.73992037,85.24210519,98,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
171,674.9081633,398.8528776,2505.073673,70.51702959,1.048442367,51.14285714,290.5515612,2093.081837,75.0747449,24.9252551,1.059178561,0.927970731,1017.850702,736.6365344,139.4549838,39.95312685,100.898685,3.142607661,0.107410452,20.66023622,39.95277627,160.5306916,2.567001643,2.567001643,0.083056813,0.028966711,39.21421846,47.4436342,98,c_1n,c_1f,Control,N,221114,CD69-,NK-Cells
79,971.1752577,395.0553402,2567.509794,64.17194124,1.061089227,51.64948454,305.7459897,2584.10567,78.30031237,21.69968763,0.969798392,0.945486662,1172.896056,785.1424342,265.986803,39.63134931,85.3239132,3.058493391,0.140612893,27.83659209,68.5327456,489.6854808,4.200921414,4.200921414,0.106322223,0.036263096,85.75622554,100.9959033,97,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
113,1131.298969,423.1092165,2635.814536,58.24257835,1.022843247,56.86597938,319.8410619,2295.247938,71.28349278,28.71650722,1.024187608,0.950138135,1347.077545,880.2155802,283.3829184,29.90201424,84.85982245,2.834066314,0.089318159,31.24254207,92.02666864,265.5720899,3.826583011,3.826583011,0.099807197,0.029480567,74.00648537,80.84710282,97,a_3n,a_3f,Activated,M,221101,CD69+,NK-Cells
16,661,337.723,2426.844433,61.84059381,1.025016268,88.45360825,281.1069691,2236.68,72.16054536,27.83945464,0.980924557,0.880153106,1134.110331,823.5747971,162.3807896,38.92880531,97.67067203,4.457558267,0.082756451,49.89092699,37.25459486,151.8955116,2.209068665,2.209068665,0.09231117,0.067246816,119.2039438,49.69566713,97,q_6n,q_6f,Control,M,221101,CD69+,NK-Cells
37,424.5463918,412.7078351,2522.088866,63.78945155,1.075969536,34.17525773,319.6509278,2344.105464,73.69672474,26.30327526,0.963403072,0.92517273,1176.521794,849.1496539,169.4438218,56.26079636,121.1921854,3.571804391,0.103289937,18.01735871,92.73353579,284.6192001,3.675144269,3.675144269,0.095440614,0.023838332,88.4220724,158.4381796,97,a_3n,a_3f,Activated,N,221114,CD69+,NK-Cells
56,812.6804124,418.9034639,2578.741959,64.58515876,1.05344201,82.63917526,290.4158041,2485.645464,73.82635464,26.17364536,1.019604546,0.910136498,1183.543737,861.6517292,155.9769311,56.44889902,91.10350577,3.259258365,0.10266534,51.85058373,68.49195757,257.8770419,2.341318501,2.341318501,0.092392237,0.047015055,80.390462,87.08433143,97,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
72,882.1546392,393.6192268,2406.251959,62.25308351,1.051688495,71.35051546,315.0503299,2166.428351,68.75920206,31.24079794,1.081926072,0.922636983,1154.03351,890.8731537,321.3027953,34.82589633,89.75624352,3.029725726,0.10747711,43.91398819,64.19854153,164.7824983,2.844002352,2.844002352,0.10209104,0.0448911,85.36841167,64.8198526,97,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
152,972.1134021,368.5317629,2379.588557,67.90630928,1.102574309,139.4639175,297.5709691,2222.548557,71.68393402,28.31606598,1.092571052,0.91137457,1017.490569,839.5797257,449.8822966,49.28043896,159.4790665,5.47602953,0.127963201,248.5158052,65.86167901,155.7407148,2.902314527,2.902314527,0.105742743,0.086143074,172.3518152,89.31808244,97,c_3n,c_3f,Control,N,221114,CD69+,NK-Cells
124,814.3402062,400.8108969,2402.196186,65.60838041,1.113238887,55.89690722,300.9943093,2396.269278,75.3325134,24.6674866,0.933998619,0.926915235,1088.998585,813.0947292,303.615913,43.29708305,101.3828868,3.155159787,0.093575766,26.04182715,67.43610372,208.0669802,2.895211587,2.895211587,0.07362304,0.044028977,73.26815423,63.39953776,97,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
71,694.5154639,399.2262268,2341.891237,64.22964021,1.057180289,60.1443299,272.2698557,2362.91701,75.62059381,24.37940619,0.991577464,0.922009975,1094.842179,777.596417,135.3002921,38.83449877,101.8989296,3.24447734,0.110336858,36.6750908,37.91602671,209.1477388,2.551069931,2.551069931,0.072840213,0.042449407,90.35896107,51.80913682,97,c_4n,c_4f,Control,N,221114,CD69-,NK-Cells
95,708.8556701,443.120268,2519.285773,65.72177938,1.019914052,51.62886598,356.7858454,2424.54701,72.69243918,27.30756082,0.977135052,0.930523985,1155.676327,908.8219081,149.4535874,52.42394603,109.5040024,3.562871163,0.103896276,15.88455722,134.6365363,313.4653388,5.580031548,5.580031548,0.086945036,0.022545615,96.28107691,130.7488798,97,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
102,910.0618557,423.9312474,2497.941649,66.58925361,1.03968767,59.39175258,308.0546907,2399.19567,75.91897423,24.08102577,1.016967907,0.929995689,1118.477523,807.3378626,365.1681352,32.50106023,119.9524474,4.354136986,0.09305062,54.33471816,46.834279,253.1261945,2.467309741,2.467309741,0.076331978,0.065935328,109.578406,59.80577954,97,c_5n,c_5f,Control,N,221114,CD69-,NK-Cells
135,799.8041237,424.0222268,2536.781649,62.53995052,1.042539247,83.83505155,321.1595258,2331.63567,71.74620412,28.25379588,1.068388031,0.902082884,1213.722917,887.7048049,205.2422166,54.97014629,158.2987481,3.158924172,0.092049755,47.99428794,47.14600376,135.6271006,3.061430982,3.061430982,0.079787748,0.054435175,83.22181601,80.70249116,97,c_6n,c_6f,Control,N,221114,CD69-,NK-Cells
232,335.2916667,372.8359792,2333.966146,72.99832396,1.000236385,22.8125,321.6966354,2400.630313,77.68675833,22.31324167,1.065728615,0.927389606,898.820793,776.0968365,130.3267082,39.43446768,159.7664187,4.087408442,0.104927232,11.5879361,131.3441238,467.6716222,3.852559104,3.852559104,0.140239691,0.044121012,80.18364604,151.7320797,96,NK_act_5n-014,NK_act_5f-015,Activated,D,220303,CD69+,NK-Cells
138,174.84375,375.9392292,2399.118542,58.44957708,1.009842333,33.57291667,283.4372604,2390.441771,73.44224688,26.55775313,0.991550375,0.836921455,1209.398449,839.4183061,35.98225531,142.692482,270.1135389,5.314870374,0.106732639,14.52529177,110.1965853,285.2197563,2.933474845,2.933474845,0.101303847,0.066595535,122.4978567,130.1698598,96,NK_unact_1n-020,NK_unact_1f-021,Control,D,220303,CD69-,NK-Cells
103,1037.614583,428.0666667,2625.63,67.08261458,1.08448625,43.32291667,315.2633854,2396.835104,74.54935313,25.45064688,1.045891115,0.958174455,1150.918698,840.4301943,200.2347764,36.90832091,113.1584815,1.956493178,0.097449072,17.35056182,48.04636274,225.152246,2.950410067,2.950410067,0.113343528,0.020436257,69.96105291,49.48329607,96,a_1n,a_1f,Activated,M,221101,CD69+,NK-Cells
88,968.2395833,430.2605208,2574.17,69.79503542,1.057149344,58.41666667,316.3683854,2457.500625,73.60299375,26.39700625,1.055521344,0.942396112,1077.702158,878.8719412,176.1649194,30.29618715,127.6334227,1.757071297,0.106331854,35.6014981,47.96361301,160.8383828,2.499608811,2.499608811,0.142498979,0.034586935,51.2039647,73.45848962,96,a_2n,a_2f,Activated,M,221101,CD69+,NK-Cells
156,1180.8125,407.00275,2675.452292,64.06636146,1.054709271,94.88541667,267.3669167,2199.282708,71.50038958,28.49961042,1.039564156,0.927032626,1221.825272,816.6397237,271.6523828,34.86231004,93.43061864,3.66245649,0.100418778,82.46235119,47.17756805,148.5956095,1.951645324,1.951645324,0.107943115,0.057811627,100.2207113,71.41597855,96,a_5n,a_5f,Activated,M,221101,CD69+,NK-Cells
78,1018.625,443.035875,2549.309063,64.34295833,1.017923771,103.8229167,286.6881354,2240.669167,74.02018021,25.97981979,1.019802656,0.909805658,1193.554994,790.1606849,404.2982029,45.6259388,149.4669245,3.492240158,0.154446678,70.67553657,39.1889181,224.1264634,3.084458221,3.084458221,0.079488537,0.047497701,99.42194237,62.38785504,96,c_4n,c_4f,Control,N,221114,CD69+,NK-Cells
75,670.28125,365.2563333,2396.648958,66.45759271,1.066845479,62.34375,284.1582396,2219.295417,73.7181375,26.2818625,0.975805,0.914853489,1045.505629,789.6484426,164.4282408,41.02515056,98.48011178,2.568112801,0.099067874,45.910629,39.55841071,167.3268849,2.913318592,2.913318592,0.108277339,0.056815275,61.39727692,54.06795196,96,c_2n,c_2f,Control,N,221114,CD69-,NK-Cells
114,215.8105263,260.5717263,2476.786526,62.48646105,0.990313042,35.78947368,431.9327695,2565.107158,74.12822526,25.87177474,0.988929358,0.856062167,1088.360594,975.9897372,61.42133782,73.22272106,147.7630737,5.755902881,0.077878802,16.72868268,328.496942,535.1451918,5.707270109,5.707270109,0.093378645,0.049963829,151.7315578,306.2283221,95,NK_unact_4n-029,NK_unact_4f-030,Control,D,220303,CD69-,NK-Cells
114,557.2421053,369.0324947,2418.948,56.14396632,1.046042021,55.03157895,283.6507053,2310.951474,73.64540632,26.35459368,1.013904232,0.90731576,1266.249401,812.6539977,175.3344959,34.57954242,97.29955452,3.233302074,0.096421247,33.1317334,57.72741053,323.2194162,2.617284133,2.617284133,0.103164511,0.056846208,69.81857333,97.55059399,95,q_3n,q_3f,Control,M,221101,CD69+,NK-Cells
136,1108.326316,418.4867579,2509.195684,66.89091053,1.107951095,94.07368421,286.2714526,2386.070737,74.94248947,25.05751053,0.9854128,0.919643129,1113.547268,812.7447132,424.2469785,29.23341506,124.0964848,3.833085678,0.105710175,81.11631288,50.25281952,177.8292302,2.801081828,2.801081828,0.094821743,0.065652969,113.0451702,92.66996344,95,a_5n,a_5f,Activated,M,221101,CD69-,NK-Cells
