NADH_t1,NADH_t2,NADH_a1,FAD_t1,FAD_t2,FAD_a1,Norm_RR,NADH_tm,FAD_tm,Cell_Size_Pix,Donor,Activation,Cell_Type,count,Cellsize,NCR,NucI,NucRR,NucNtm,Gender,cell_index,n.p.mean,n.chi.mean,f.p.mean,f.a2.mean,f.chi.mean,n.p.sd,n.t1.sd,n.t2.sd,n.a1.sd,n.chi.sd,f.p.sd,f.t1.sd,f.t2.sd,f.a1.sd,f.a2.sd,f.chi.sd,rr.sd,n.tm.sd,f.tm.sd,celltype,FAD,Type_Activation,Donor_Activation,Donor_CellType
313.4870588,2442.672353,54.78285882,149.5078706,2351.288824,82.75121176,1.205352881,1277.95705,533.401371,17.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
280.9976618,2407.162353,58.08569559,197.1548735,2304.477206,71.79648088,0.875461928,1172.375114,787.1638592,68.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
406.8669925,2449.375522,69.26999403,218.3766963,2279.992313,82.80836119,1.279609978,1031.026861,558.2197334,134.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
274.7289792,2295.664792,59.87924583,214.8159583,2418.413958,74.73298542,0.789218621,1083.387516,769.2994574,48.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
346.2652245,2485.731429,57.65140068,217.0005667,2346.27102,74.94054422,1.039049609,1249.776222,744.4443156,147.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
279.3365833,2304.479583,57.51496667,200.4822917,2400.72375,77.07155833,1.125140025,1139.479661,696.6743672,24.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
299.0487647,2336.206471,60.98420588,210.3738588,2348.273765,73.09242471,0.821531143,1092.65357,779.4095414,85.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
430.5442692,2327.169038,69.56722115,268.6786096,2195.981538,81.76368654,1.318546404,1008.203399,619.0528449,52.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
283.1793333,2306.124514,60.12751389,197.5008924,2293.819167,71.75622431,0.813970317,1089.545362,789.1590196,144.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
267.2649231,2330.810769,63.4571,136.4986154,2085.209231,74.34091538,0.893668125,1020.876323,629.7854617,13.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
348.7441194,2396.572836,55.99426716,210.2866866,2348.097313,75.14716567,0.90993924,1248.343981,735.3796252,67.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
324.6239231,2424.706923,58.91330769,231.5740154,2557.926923,79.86235385,1.225998221,1185.61883,695.0470142,13.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
321.15375,2299.329063,60.44823125,238.2269063,2298.709688,78.06619375,1.118209672,1101.914822,686.0359379,32.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
302.7561791,2445.558358,58.61550299,177.7941806,2302.936418,75.78135075,0.803119385,1190.106007,691.0804534,67.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
281.4301481,2295.55037,56.45151111,248.5918519,2401.877407,73.59956667,0.929312018,1155.663577,808.4718402,27.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
317.8060778,2490.192444,54.00873444,268.6955444,2429.271222,71.53906667,1.062894912,1318.092857,877.7400663,90.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
412.1991641,2316.218047,74.87483203,219.7403945,2207.902188,80.08528828,1.334006604,895.3022304,613.3266767,128.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
381.8428,2522.678,56.93922,244.5872467,2391.330667,77.12230667,1.181759495,1303.034313,729.5140243,15.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
310.8548413,2409.530159,57.81691587,175.6453286,2353.917778,79.7910254,1.035022355,1193.186936,611.736361,63.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
322.4207959,2395.161633,59.2465898,237.4302224,2409.146939,75.61303878,0.943393329,1165.945102,761.9852683,49.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
314.0042909,2309.748455,56.36130455,205.2750891,2420.059182,73.46699909,1.001278606,1179.619297,788.9488094,110.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
353.1934583,2387.273333,54.02262083,363.1512917,2942.585417,72.38823333,1.176108336,1287.313318,1062.390843,24.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
331.726,2470.833636,62.6886,222.6896364,2405.451818,77.66274545,1.168178361,1129.57171,705.3460833,11.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
336.2408734,2450.084304,59.2086038,178.588243,2332.895316,76.46104684,0.883874158,1195.555176,683.4263053,79.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
315.612,2379.173333,52.06176667,97.05796667,2714.433333,80.61313333,1.097906358,1304.906003,603.7470035,3.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
349.4220952,2491.690952,61.5696619,213.5724429,2275.598571,72.92696667,1.068598901,1170.909245,765.9334594,21.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
274.7805,2362.806364,58.64290227,250.9821727,2642.3625,70.71715682,0.939803775,1138.664343,949.690796,44.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
331.5998913,2350.749783,61.55198043,238.8257978,2458.85087,73.99178696,1.022713122,1106.537247,814.15704,46.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
308.2165,2262.495,56.1353,118.5125,2532.545,86.33075,1.385638896,1165.060214,443.3743449,2.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
345.0632581,2491.860968,57.43524032,243.1075161,2664.059194,71.67408387,0.910880401,1259.210063,928.5282221,62.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
217.283,2280.113636,58.06924545,172.8402182,2432.281818,78.93069091,1.121014799,1081.491389,650.2626209,11.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
351.1494634,2366.87,61.64840488,249.4066829,2621.632195,77.11372683,1.150830034,1123.188144,783.174299,41.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
342.0037647,2229.054706,49.21761765,248.4905824,2340.142353,75.48302941,1.153037791,1293.512474,763.280071,17.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
354.3592857,2534.4675,64.38207857,210.0888214,2361.970357,74.13301429,0.806171195,1130.428203,762.8367877,28.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
359.1216,2438.8135,54.47725,262.051595,2426.61,75.583255,0.958530653,1306.417249,779.9744995,20.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
420.1120625,2381.835625,59.75448125,269.31375,2431.26125,68.77135,1.037848624,1205.736459,936.9572014,16.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
401.41344,2512.3744,57.573608,275.00232,2627.4276,73.010316,1.04249519,1295.265208,904.9227933,25.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
297.4035714,2339.101429,52.70969714,299.5945143,2702.402,74.85278857,1.123402843,1262.218737,893.4861035,35.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
324.4348313,2411.466988,50.29866747,231.6631205,2454.823855,74.48756627,0.913500123,1358.478303,792.096779,83.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
369.348,2428.84,56.92598,321.8534,2912.47,79.95066,1.298866473,1254.101279,797.9742034,5.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
314.676494,2372.64994,57.36964881,252.7538929,2490.403452,73.39247321,0.877632715,1190.476186,841.0218616,168.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
366.9040968,2496.610968,59.15818387,216.7416774,2187.21,73.94603226,0.939206614,1235.496179,729.8900301,31.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
448.5000714,2413.127857,56.33852143,273.0837857,2757.557143,81.50197143,1.217546176,1301.713256,732.4023189,14.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
261.6553529,2376.963529,61.29908235,204.4611176,2485.25,76.97547647,0.824975635,1078.87875,727.5901095,17.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
337.9799481,2315.525325,56.18752338,202.4700338,2431.886883,72.84140649,0.881535604,1204.753479,804.9451855,77.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
415.4024706,2354.109412,71.29130588,299.2911647,2530.002941,80.29607059,1.282204371,965.7855627,737.0442576,17.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
301.6358667,2392.429,59.05688333,216.2601767,2438.696,72.73981333,1.023840364,1153.699043,813.5277924,30.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
204.503,2374.410385,75.65542692,208.597,2506.659231,75.90511923,1.009711977,731.1129574,763.1277099,26.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
339.351541,2397.323607,60.40445738,208.432423,2304.126885,74.28486066,0.933338122,1152.922027,744.1478222,61.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
311.030963,2252.903704,62.84388148,160.4428481,2192.044074,79.55718148,1.000337189,1024.453031,578.0331138,27.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
381.3873146,2380.095056,50.17049213,211.1904416,2476.38764,75.45969438,0.95994685,1373.71414,760.5744549,89.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
410.3236359,2347.140184,74.76007742,261.2852023,2294.629217,78.34168571,1.337977146,897.2563383,690.1296422,217.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
342.0894,2350.11,58.63338,536.10986,2865.518,79.83544,1.355120502,1172.93822,1009.454157,5.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
406.6320758,2549.425455,59.84350303,228.1390212,2331.733788,75.02209394,1.064306874,1265.628983,746.6791718,66.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
353.6100714,2397.813571,59.55808571,229.6463643,2419.914286,74.11783571,1.067996999,1178.189145,781.1518854,14.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
342.3883299,2450.675876,58.67295876,251.7374742,2628.705258,74.18799381,1.14709547,1211.917093,861.8697831,97.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
288.8566607,2351.095,59.41152321,228.0437464,2543.00125,71.35108571,1.046865252,1124.981314,880.5549034,56.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
280.8209048,2369.808095,58.33417857,199.0038333,2323.54381,71.88327381,0.902198662,1149.263272,791.5916614,84.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
320.8017222,2440.774722,60.33128333,267.9076111,2413.166944,75.75313889,1.00280126,1158.354867,788.8099158,36.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
358.5540724,2501.636908,55.05317434,233.1908592,2359.342566,73.36333947,0.888214342,1320.566646,795.0082104,152.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
271.4785,2489.596,53.713545,247.28892,2517.7655,67.67595,1.028351572,1294.75343,971.495937,20.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
365.7282963,2426.138296,58.24043481,230.9675578,2401.87963,70.92092889,0.849862168,1222.873955,855.9766523,135.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
260.6318958,2311.457917,62.37811875,260.3041458,2458.975417,74.06670208,1.013544944,1029.796296,828.0765016,48.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
277.3714595,2254.734054,56.35721351,257.8205405,2383.99,70.74909459,0.86970521,1138.898026,872.8097084,37.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
291.3832755,2274.645,56.9944,218.8053276,2318.167857,70.79257041,0.86352676,1140.794059,827.9774987,98.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
335.3365238,2502.237619,56.3423,419.5193619,2660.77,70.05888571,1.189488109,1282.094013,1047.76712,21.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
301.6080185,2446.236111,62.68732593,236.410613,2407.045185,74.85479815,0.994863687,1099.249537,777.8627863,54.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
353.2775349,2493.393372,54.25089651,213.3448163,2409.881977,77.04738023,1.066910308,1330.518344,715.0893387,86.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
382.24844,2465.38,51.1566,228.512628,2265.4936,76.419616,1.059205276,1394.448973,707.8890336,25.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
327.5320833,2340.088333,59.986475,218.38665,2586.485833,80.69824167,0.963116564,1131.787931,672.5926724,12.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
325.6966292,2423.293034,56.43640225,182.7422438,2334.821236,73.66438427,0.770459835,1240.558551,746.6111961,89.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
468.87605,2421.049167,61.17854833,313.22805,2329.085833,76.34283833,1.298120218,1224.761874,786.9871174,60.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
296.4647778,2418.202778,54.92373333,217.6657778,2282.568333,71.23928889,0.933057639,1252.135163,805.7103745,18.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
346.4214667,2482.198,50.52324,242.8190133,2855.182,79.09918667,1.252575102,1401.690979,782.5853144,15.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
330.1984561,2435.784211,57.50193509,237.0040368,2430.530351,68.53226053,0.86057235,1224.751189,919.6010914,114.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
352.4404766,2478.328224,54.69735327,208.6151121,2399.786822,72.46289065,0.988008864,1316.538039,807.2892406,107.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
321.6394286,2379.932,53.84402857,222.9450943,2424.079714,74.95566,0.959978799,1270.04772,772.1315719,35.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
365.900942,2465.565725,53.20525072,197.0632928,2349.417971,74.78515145,0.891043808,1347.725691,737.0539141,138.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
272.8005484,2366.042661,60.77764597,250.0159274,2442.987258,67.74066935,0.810490307,1091.920467,947.8326636,124.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
358.5707213,2552.83082,57.97822787,212.5823836,2333.66377,75.2352541,0.982494563,1279.401743,731.6373028,61.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
312.8923056,2458.909167,46.49944167,320.8162583,2513.958611,70.07806944,1.047433724,1458.591342,961.4559875,36.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
372.1575283,2531.094906,54.01325849,243.7686415,2477.145472,74.4182434,0.943204026,1364.433238,809.3724883,53.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
321.4051176,2398.883529,60.34046471,190.6529412,2382.385294,77.06646471,1.123923427,1144.302657,684.4529806,17.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
373.1399681,2545.797872,56.12704681,236.9701383,2414.056489,75.00918617,0.88116759,1326.37016,775.085296,94.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
358.3185789,2482.846491,58.77075965,199.8952281,2385.546316,74.34943684,0.873507871,1233.151595,757.8220949,57.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
298.1456667,2370.024,57.19282667,359.48356,2767.434,80.66872,1.260554802,1184.031763,825.3934861,15.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
328.0157959,2336.268367,59.18707143,266.4224694,2373.948571,70.55124082,0.82248667,1144.296761,885.0220491,49.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
343.202,2527.514553,57.85058455,202.8846252,2466.019919,69.20345122,0.847251314,1261.83943,898.1260516,123.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
455.6361282,2581.977692,65.53182821,216.2649179,1902.476667,81.24237949,1.365893112,1187.221392,519.5933039,39.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
352.4199412,2435.929412,48.31772206,296.3917559,2403.915882,74.68780147,0.995663769,1426.583184,820.9018802,68.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
372.2534,2439.500333,60.75512167,215.17075,2343.148333,70.53976167,0.921463434,1181.543686,833.4649654,60.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
406.9466598,2572.745464,51.19264948,288.528399,2584.937113,70.71213608,1.062666262,1462.197816,950.5359649,97.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
331.5112364,2433.548,56.98051273,250.0233745,2416.909091,72.74568545,1.118657913,1235.649023,831.8663773,55.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
300.758375,2320.757054,59.19640804,238.852183,2395.004464,71.02620625,0.92346976,1122.795468,860.0465028,112.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
315.7863833,2396.179167,55.70585,283.39895,2516.889333,72.13501167,1.028701241,1235.257103,896.6905184,60.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
293.7763333,2435.352222,59.36349444,324.6116667,2453.331667,75.14081667,1.077328194,1162.706133,845.6219539,18.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
247.9668846,2504.741154,55.49319615,258.1045077,2622.113462,72.90277308,0.869950914,1249.829667,894.9542723,26.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
337.3888137,2419.106176,57.54451373,215.1662284,2359.040098,75.55591765,0.920326627,1219.211265,736.2849187,102.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
313.6618333,2372.317917,58.48391667,144.1352042,2199.986667,71.9036,1.028181835,1167.290534,716.614794,24.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
387.0501481,2588.423333,58.41904815,260.2941852,2415.648519,71.72855556,1.065057652,1292.896983,866.8133515,27.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
328.0601081,2463.254459,58.39883784,206.4705797,2442.398784,76.83617568,1.076250638,1214.986341,722.2679668,74.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
299.4275579,2338.802211,58.05960105,223.1415253,2332.196421,75.1776,1.012096416,1151.683003,743.4434936,95.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
327.76667,2381.2038,59.15883,270.951281,2527.4387,66.88489,0.960357304,1164.504493,1011.998529,100.0,C,CD69-,B-Cells,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B-Cells: CD69-,B-Cells C: CD69-,C: B-Cells
