,Norm_RR,NADH_tm,FAD_tm,NADH_a1,NADH_t1,NADH_t2,FAD_a1,FAD_t1,FAD_t2,Activation,Donor,Cell_Type
824,0.993563049,1281.915856,779.2383428,54.8460102,328.1427551,2447.45398,73.51130918,192.549852,2446.641633,0,3,0
825,0.96567577,1080.648514,898.1714374,63.0514011,306.5238791,2403.215275,69.59229231,226.1278527,2476.824505,0,3,0
826,0.954253098,1386.485759,869.2133743,55.72513913,405.141587,2622.117174,70.70938261,215.788713,2463.379783,0,3,0
827,0.73548857,1170.862355,796.2660962,58.39429024,346.3066829,2333.469756,71.73351463,196.1043659,2322.530488,0,3,0
828,0.853229332,1038.959154,805.6389778,62.01432593,254.1555062,2322.577284,72.5494,220.3373716,2363.33,0,3,0
829,0.746207736,1152.420141,815.9974374,58.99790282,306.9898592,2370.182254,71.51472676,213.5285775,2344.509296,0,3,0
830,1.235406846,1054.815821,939.6564752,59.86084333,291.6805,2194.405333,71.38165,252.67723,2682.668333,0,3,0
831,1.15742144,1229.538032,888.8442329,54.07406279,328.8047674,2293.34814,75.4701093,266.1121233,2832.551628,0,3,0
832,0.945425016,1056.105829,741.1449982,63.48112286,288.0598286,2392.586286,76.18969429,197.7343571,2493.262,0,3,0
833,0.989460866,1099.426494,788.7774921,60.86350435,263.6783043,2400.924348,75.6007087,233.6318696,2563.234783,0,3,0
834,1.200108275,1059.120112,627.1888412,62.42737,272.4984,2367.078,79.9496,196.3966,2362.532,0,3,0
835,0.921100233,1020.817345,927.7369066,64.4224325,294.210525,2338.804,70.76536,282.044175,2518.55125,0,3,0
836,0.988629607,1138.239071,739.8427048,57.75396905,282.0128333,2313.051667,75.13688571,212.1811095,2345.714762,0,3,0
837,1.050684557,1084.99121,757.7804826,59.29070308,283.0605846,2257.191385,73.85317077,218.6899431,2310.766923,0,3,0
838,0.980227469,1125.852986,793.8984875,60.94306308,324.7954462,2377.854154,74.96039385,226.26262,2509.173538,0,3,0
839,1.316113125,925.8597906,664.0883171,73.04176269,409.0758433,2325.236194,78.82650448,230.9814843,2304.751567,0,3,0
840,0.854085115,1192.215146,880.8831582,54.18179683,299.3870476,2249.065079,70.61795238,201.0509524,2527.223175,0,3,0
841,0.901927031,1130.27184,796.5269229,58.61055347,296.0883333,2316.162292,73.32460833,211.1047542,2416.030278,0,3,0
842,0.934662737,1112.640782,770.874509,62.4675602,303.8739286,2455.21102,72.44817347,189.1946571,2325.067041,0,3,0
843,1.279853463,1125.589496,1013.400598,60.15347273,304.7911818,2364.243636,77.21398182,515.8043364,2750.092727,0,3,0
844,0.866451302,1214.607763,854.2555382,55.24618571,272.4862381,2382.022381,71.72442857,239.2050952,2414.884762,0,3,0
845,1.06120831,1104.008222,889.6249372,59.15917589,274.8451429,2303.091696,71.59713125,240.4668402,2565.067589,0,3,0
846,0.885062088,1057.105823,850.6392236,58.2524,275.3137222,2150.335556,70.56102778,228.4285167,2361.413889,0,3,0
847,1.165252932,1225.786084,731.7669109,59.31581538,348.6202692,2510.528846,77.07836538,276.2474231,2289.672692,0,3,0
848,0.827687286,1221.822833,724.1734572,55.80965968,282.6561613,2411.773065,75.20680161,187.830329,2363.061452,0,3,0
849,0.948164842,1360.399774,790.0749191,52.26933553,350.9741053,2465.932368,73.59722895,228.7845697,2369.523553,0,3,0
850,0.71832954,1138.793784,948.5038175,60.88064634,381.4379512,2339.296585,68.58749268,267.0215366,2452.740976,0,3,0
851,0.963871558,1086.159047,716.4966029,60.46942188,272.6643125,2331.690313,74.78116875,174.567625,2351.843125,0,3,0
852,1.059265318,1507.452476,834.2022192,49.61353636,448.2978364,2569.196545,73.20256909,241.5655873,2485.424545,0,3,0
853,0.923758077,1177.370003,996.5014436,59.90092637,317.935978,2465.527912,66.46595165,284.1973879,2441.917582,0,3,0
854,1.092037604,1053.631416,769.3586352,62.8207186,293.812907,2337.945465,74.58745349,210.671764,2422.547442,0,3,0
855,1.024280383,1025.067041,767.4067537,62.35719375,256.953875,2299.6325,74.14944063,237.1597656,2316.122813,0,3,0
856,0.886941931,990.7452862,825.7352274,65.04624091,279.3357273,2313.89,73.19840909,304.5001591,2253.522727,0,3,0
857,1.073494159,1368.77641,777.6725618,51.19621951,361.7560976,2429.420854,74.82811829,214.3623159,2490.776585,0,3,0
858,1.009180487,1279.081781,606.2074987,54.05296923,325.047,2406.777308,79.54570769,198.8710462,2190.115385,0,3,0
859,1.094569311,1089.568092,776.2169545,56.3595,255.1471724,2171.902069,73.78316552,225.2846828,2338.972759,0,3,0
860,0.93386136,1120.475146,878.5014335,59.81203443,301.3714098,2344.093607,71.50252787,247.6992066,2464.168689,0,3,0
861,1.084445036,1074.424611,846.1429632,56.14433182,250.0906818,2133.290455,76.94164545,312.1595909,2663.556818,0,3,0
862,0.912685131,1191.59345,864.5501737,58.58401552,305.5253621,2441.938621,72.05498448,280.0527069,2392.595517,0,3,0
863,0.856333579,1072.223547,867.1336639,62.14200854,315.3642195,2321.457927,69.90574268,236.0408244,2355.980122,0,3,0
864,1.070293527,1157.145085,831.5517125,63.43584615,371.6853077,2522.341154,74.23491538,278.8867115,2478.530769,0,3,0
865,1.101862916,1186.323182,809.8268937,59.16842609,344.2717826,2420.412609,71.57257391,209.628187,2390.193478,0,3,0
866,0.818307911,1014.597553,852.196755,61.82732167,256.1094667,2246.188667,71.11526,237.35936,2378.054,0,3,0
867,0.97323996,1044.724831,701.5214884,62.07006964,269.1383393,2314.838036,76.79840179,206.5401786,2356.051607,0,3,0
868,1.102854931,1159.108891,669.3202759,57.99756866,319.5164776,2320.814851,77.52189254,221.5796881,2228.850597,0,3,0
869,1.116383632,1323.803332,796.2048469,54.04709667,336.5143667,2487.776333,77.30646,249.9866067,2690.580667,0,3,0
870,1.053692059,1054.933682,939.3218592,60.96636364,270.791697,2278.43,72.75240303,339.4030485,2572.641515,0,3,0
871,1.064755675,1090.414773,782.6398602,60.35129423,319.954,2265.129423,71.50970769,182.0093192,2308.548462,0,3,0
872,0.996470722,994.8590526,832.5601209,62.65201818,246.749,2254.894091,71.03310909,259.2595955,2256.791818,0,3,0
873,0.882043589,1204.630241,904.1944503,59.90404298,318.1891074,2532.645041,68.07084463,213.5144934,2382.708099,0,3,0
874,0.780803375,1192.269125,881.9135785,56.34694634,290.6852195,2362.145244,70.15346098,229.9359756,2422.780854,0,3,0
875,0.796399539,560.5405956,441.8068774,80.40615298,205.5991756,1945.985208,83.85299226,169.887433,1814.868869,0,3,0
876,1.128513821,1127.003665,796.8782136,59.40244808,278.1311923,2372.852692,75.11085192,223.3838404,2543.682115,0,3,0
877,0.772205294,1225.137231,842.0860275,56.99711161,312.6428661,2439.210804,70.85248304,205.7821339,2415.066429,0,3,0
878,1.017085584,1168.631758,496.1086564,58.43194681,289.075766,2412.296383,85.03047021,201.308766,2105.303191,0,3,0
879,0.943713155,1277.995161,942.3116512,55.32751429,300.826115,2491.58899,68.14547735,235.0838819,2460.271498,0,3,0
880,1.031165694,1270.537483,784.4201995,57.3535619,344.2228095,2518.969048,72.94815714,221.7593905,2310.76,0,3,0
881,0.776084777,1265.369224,794.5862145,57.72866795,356.1463718,2512.173462,73.83564744,212.4721269,2451.870256,0,3,0
882,0.767955199,1269.38107,744.6218637,56.145015,328.4361,2476.8395,74.0786,194.64299,2336.062,0,3,0
883,0.831985049,1391.225017,821.8538781,48.22074815,298.0625556,2412.821852,73.13149259,202.139,2524.243333,0,3,0
884,1.050270982,1135.199797,676.6665354,59.31351982,295.7354324,2363.783333,76.5660991,175.7870297,2307.206126,0,3,0
885,0.762497661,1158.350366,739.0003458,57.941092,266.21892,2384.2332,73.401444,180.23908,2283.3088,0,3,0
886,1.231463219,1369.458835,799.5532174,52.34780909,327.0749697,2512.916364,72.43508485,243.7207333,2289.083333,0,3,0
887,1.14499956,1086.271978,613.1438942,64.02618824,373.3605647,2349.909882,77.94441059,191.2633706,2120.938824,0,3,0
888,0.790773011,1059.820234,676.7139291,61.37174423,253.2291346,2345.54,75.93606346,189.538,2197.775962,0,3,0
889,0.901125122,1244.469566,866.571592,57.33020962,338.9470192,2464.624808,70.99116923,238.1345192,2405.070192,0,3,0
890,1.166346172,1169.949589,830.7901306,57.46732632,294.7230526,2355.285789,70.49961579,215.4083,2305.771579,0,3,0
891,0.857550738,1292.998006,836.6406684,55.62271933,331.5778267,2500.469467,71.666928,217.41865,2413.4548,0,3,0
892,0.849009857,1147.823193,802.0803101,60.01692866,297.9487325,2422.314904,70.9125707,176.848514,2340.105605,0,3,0
893,0.875705925,1284.175956,638.0426051,56.76515,333.047075,2535.0915,77.5000025,167.72055,2270.099,0,3,0
894,1.033273076,1221.369382,839.7367127,57.96837536,297.8230071,2495.752679,72.48814643,230.8490525,2463.263393,0,3,0
895,0.972138519,1302.601469,917.4407526,55.94055318,334.0813818,2534.548136,69.52176773,227.3517114,2495.152182,0,3,0
896,1.006471795,1157.212824,721.6821707,62.14741852,331.5575185,2512.58963,74.95305185,201.9749111,2306.412963,0,3,0
897,0.676508207,1093.030893,863.6275972,62.78880984,288.4627213,2453.009672,70.11775574,215.6676393,2385.992951,0,3,0
898,0.863888181,1222.666792,659.5169783,57.68714658,314.843863,2459.577123,76.24075479,164.2673274,2253.47137,0,3,0
899,0.848936996,1171.099277,725.1775635,58.55936095,293.3344,2413.41781,75.3704619,190.1152343,2393.604381,0,3,0
900,1.004849911,1239.809657,742.5885224,55.15023864,284.7824545,2416.614091,75.02084091,199.4371114,2382.475682,0,3,0
901,0.880068963,1195.376609,811.7973879,60.37006471,308.3251294,2549.913765,71.31373294,188.7437176,2372.721176,0,3,0
902,1.061708954,1278.384608,877.8296216,56.90045065,325.8458701,2539.112857,70.31193247,239.3791468,2394.054156,0,3,0
903,1.197804983,1165.791196,897.6435482,60.4688375,310.0817083,2474.764167,74.93010833,351.1615813,2550.5925,0,3,0
904,1.035238372,1248.245345,963.536722,56.63881304,248.7075652,2553.098261,69.89657391,311.7628087,2495.318696,0,3,0
905,1.014030562,1172.678735,917.4638498,58.92657297,306.6362703,2418.217297,69.0350027,234.5946297,2477.598919,0,3,0
906,1.010878181,1137.248014,702.3129374,60.71860152,312.3612424,2410.865152,75.65527273,196.4617561,2285.69303,0,3,0
907,1.005571463,1374.820471,731.2299104,53.53349672,371.2126762,2533.025861,74.73284549,209.5783127,2280.046885,0,3,0
908,1.118382975,1141.711497,1071.784555,57.35717391,272.9957391,2310.501304,69.90401304,343.0852261,2818.781304,0,3,0
909,0.992865018,1317.288307,827.0675007,53.61397358,300.2602453,2494.896792,71.5558717,238.201734,2331.239623,0,3,0
910,0.938941873,1120.514405,643.2985884,60.68470854,286.0562317,2411.62061,77.0095122,185.106111,2196.023659,0,3,0
911,1.050640588,1253.4933,792.2087862,55.12144255,310.8634894,2414.607021,75.02889787,242.2483468,2447.181277,0,3,0
912,0.903927369,1167.982097,766.2943066,58.6226371,321.1079919,2370.712984,72.83215806,193.6520121,2318.405323,0,3,0
913,1.050439233,1090.703308,667.9116454,61.84447842,308.0264421,2351.616158,76.73992,192.8590621,2251.16,0,3,0
914,1.085014661,1208.586473,855.3809651,58.35860703,312.3666875,2464.642188,71.97466328,248.8033555,2432.861328,0,3,0
915,0.996485994,1230.716929,849.1055991,58.62237647,360.2132941,2464.762059,71.2481,231.6275809,2386.597941,0,3,0
916,1.021520077,1192.024791,807.8028862,60.51697458,324.2521864,2526.734407,73.48587627,222.2420763,2458.681864,0,3,0
917,1.140206958,1242.610437,684.050763,57.84345424,328.4629831,2497.275593,76.60776102,195.5705983,2290.634746,0,3,0
918,1.058835061,1261.233012,798.0712534,56.51656154,301.1735769,2507.892308,71.96436538,224.9300192,2293.656538,0,3,0
919,1.018941264,1305.788994,808.9633362,57.92314091,368.7113636,2606.966818,72.52337273,216.3390818,2372.205682,0,3,0
920,0.665944078,1010.987802,851.4274643,75.1024619,494.5350952,2579.278095,70.49411667,212.2384286,2381.686429,0,3,0
921,1.001495667,1356.252788,786.8272654,54.34727111,349.3295333,2555.342222,71.17674667,183.7768111,2293.232444,0,3,0
922,0.922902044,1245.895819,820.5858712,55.21672658,308.3800759,2407.356582,72.03546076,228.4216253,2358.288861,0,3,0
923,0.954428459,1253.190154,829.4595609,59.02964048,361.3447143,2540.569048,70.56741905,224.5834048,2295.458571,0,3,0
924,1.093664381,1222.314448,765.8859858,58.11413529,329.5197059,2463.569412,74.66436471,234.9812059,2353.965294,0,3,0
925,0.864356837,1159.791309,855.9515985,59.42605252,297.2260072,2424.728849,70.14857338,213.3974604,2380.737914,0,3,0
926,1.055606961,1317.224699,907.0411482,53.80798033,340.4004426,2460.903443,70.80348689,247.1314902,2541.018689,0,3,0
927,1.052342271,1252.552136,892.3267872,56.07970154,289.6120154,2484.165231,71.80304154,276.8950015,2471.612154,0,3,0
928,0.867672984,1311.385616,715.7535818,51.348132,265.94684,2418.2864,75.028392,176.931136,2325.1648,0,3,0
929,1.115026018,1347.576119,725.684421,51.71832273,309.699,2461.329091,74.97687727,231.8073636,2206.804091,0,3,0
930,1.145301947,1061.420506,774.7649598,68.66223043,427.6288261,2448.942826,73.5568913,236.0292239,2278.69,0,3,0
931,0.853034163,1364.825003,729.51106,57.61985185,385.8347037,2697.782593,72.98378519,176.5513778,2223.173333,0,3,0
932,0.951453858,1264.325646,823.6471026,58.7894,353.0672368,2562.781974,70.55213816,213.2128224,2299.910395,0,3,0
933,1.081401238,1312.862009,883.9958218,55.67862742,329.7480323,2548.589194,72.17833871,270.3201774,2524.163548,0,3,0
934,0.969311454,1336.573345,898.9548575,53.46735528,311.8606341,2516.327967,69.88062927,238.5153902,2448.674553,0,3,0
935,0.888077215,1178.387738,913.8865336,59.11612595,321.7666718,2420.945267,68.63262519,241.2244275,2393.360076,0,3,0
936,0.936947797,1164.588671,846.3514583,58.60981111,271.8751852,2432.890617,71.1643642,231.7722111,2379.226667,0,3,0
937,1.029527323,1295.508434,898.7548571,54.83074286,315.2843929,2483.756786,69.17317857,244.8332857,2373.53,0,3,0
938,0.985352398,1263.246459,1018.658326,54.70735763,302.4120678,2430.134576,65.91675593,272.734078,2501.26339,0,3,0
939,1.099764386,1252.708815,901.7962142,54.31139667,309.7260333,2372.77,71.29033667,295.62083,2426.361333,0,3,0
940,1.021291096,1209.348081,865.9872698,56.99698857,307.0389714,2416.012,71.16053143,262.2061714,2374.991429,0,3,0
941,1.154008374,1330.212741,716.288775,50.60799412,329.2980588,2362.822353,77.41197059,194.8788235,2567.740588,0,3,0
942,0.868418104,1236.564868,847.6826091,54.56372241,275.7290172,2399.608103,71.11056552,223.820069,2418.321552,0,3,0
943,1.189376038,1151.087692,937.196658,59.22652,315.1135,2370.308333,72.52961,353.7779,2537.217,0,3,0
944,1.226848423,1112.152683,955.7480327,60.054868,273.19468,2375.9124,70.755376,298.98604,2563.554,0,3,0
945,1.223206733,1329.961386,1045.183528,55.17396667,338.2668333,2558.803333,72.2439,382.035,2815.511667,0,3,0
946,1.289043097,875.2726187,732.5811598,75.3295854,388.941219,2361.213212,76.40435328,255.5465708,2317.921533,0,3,0
947,1.004263871,1373.280025,1151.978295,54.71894722,366.5968333,2590.380556,65.83170833,417.8952194,2662.633056,0,3,0
948,1.082661882,1203.628838,712.5941392,52.61492,266.0158,2256.898,76.482,268.406,2161.434,0,3,0
949,1.048719008,1271.164629,974.3977842,57.1244234,353.3635532,2488.14383,70.01756596,270.5574149,2647.796383,0,3,0
950,0.913379528,1167.822488,784.07907,60.6218609,299.3418654,2507.333141,72.55616603,207.2120885,2330.643205,0,3,0
951,1.115061304,1079.769264,679.4646864,61.88000444,316.0213556,2323.254,77.12811333,191.6051867,2336.306222,0,3,0
952,0.806682518,999.6288746,1018.699443,64.160935,266.3253,2320.1395,64.058345,281.96805,2341.271,0,3,0
953,1.169641406,1374.512538,627.7507351,54.51176429,382.2704286,2569.177857,79.16181429,186.7359571,2331.419286,0,3,0
954,0.893491441,1176.043972,851.422579,57.05239091,291.5528658,2355.368918,71.8322974,249.533271,2400.930346,0,3,0
955,1.021856785,1168.046009,765.1148159,57.87781688,304.7614286,2357.034805,74.70446104,217.0219065,2390.927273,0,3,0
956,0.828820794,1183.321423,961.394282,58.19528433,333.8349627,2364.192239,67.23193507,233.1521716,2469.406642,0,3,0
957,0.750013641,1131.447325,865.242552,59.78723,302.7576,2366.782667,68.42546,208.81978,2299.114,0,3,0
958,0.892395353,1223.037227,1028.501545,55.40676429,296.6904762,2384.592381,66.95715714,275.2016929,2588.693214,0,3,0
959,0.889956735,1266.626614,845.9758468,56.95826306,336.9299279,2497.984595,70.61582883,211.9457234,2379.997207,0,3,0
960,1.060277389,1307.581998,746.942525,54.19483559,344.6348983,2448.272373,75.86598475,235.6356729,2370.308644,0,3,0
961,0.870356073,1224.234707,699.2285672,55.40428,269.486176,2413.6444,75.1277176,178.451648,2289.28168,0,3,0
962,0.799074587,1371.341149,1608.85783,52.3087932,349.1963107,2497.232816,52.43586311,472.3361864,2883.67466,0,3,0
963,1.131911227,1110.933738,907.23399,58.598728,275.09996,2297.4084,71.386908,288.060988,2479.2532,0,3,0
964,1.010819808,1110.700261,766.7125546,58.84523651,258.6594206,2332.721429,74.51244841,232.5121817,2349.593492,0,3,0
965,0.918507494,1173.32899,833.6928672,56.75705385,291.4205769,2333.480769,71.78241442,210.9646567,2420.049135,0,3,0
966,0.906419611,1140.169455,908.2486327,58.79528829,270.5140901,2382.649459,70.3629036,291.9584604,2387.506216,0,3,0
967,1.11081086,1306.90908,792.5786612,55.9363975,340.8532,2540.46675,73.2710625,213.7666525,2418.55125,0,3,0
968,1.147959833,1297.212666,734.8042278,56.109278,375.6381,2475.4278,75.220592,182.462676,2430.167,0,3,0
969,1.190841339,1134.77128,713.1497608,58.53455789,277.7061579,2348.973158,79.20890526,243.1954684,2512.439474,0,3,0
970,1.127940344,1181.67125,845.2749829,58.38213509,300.9744561,2418.787719,73.26385263,275.7379123,2435.39807,0,3,0
971,1.044949043,1216.512305,783.8035302,57.86975769,305.5280769,2470.985897,74.11089615,221.2119,2395.645,0,3,0
972,1.070797975,1123.477594,968.8810316,61.56821923,281.1508846,2471.314231,75.86271154,368.1509615,2902.965769,0,3,0
973,1.066703508,1136.96484,820.1901316,58.95844868,288.6947105,2360.946316,74.69282763,252.5018816,2536.909474,0,3,0
974,1.314948751,1281.072308,496.6873473,56.53385,346.671,2495.395,85.2087,150.77045,2469.61,0,3,0
975,1.068228238,1273.465948,698.4304901,56.67573718,333.4120256,2504.408462,76.59956667,201.3082013,2385.632179,0,3,0
976,1.194491406,1281.498866,717.0726383,54.54335455,258.1773636,2515.530909,78.31177273,230.0550727,2502.151818,0,3,0
977,1.013057618,1146.589858,834.4451865,58.82648481,271.8597342,2399.556329,73.61483671,263.3921241,2462.804051,0,3,0
978,1.161238591,1191.295392,775.1089011,56.86447838,259.0583784,2427.401081,73.18161351,187.2916189,2432.891892,0,3,0
979,1.112669723,1254.092266,901.0397404,59.45881702,399.7233617,2514.451702,72.22981277,298.943583,2526.727234,0,3,0
980,0.959027754,1135.201387,820.6953491,57.93100897,270.6632414,2333.995172,72.51580138,214.6467483,2461.525241,0,3,0
981,1.086580396,1268.876922,926.4038698,56.22258293,336.2699268,2472.175366,70.73979756,289.1528293,2525.577317,0,3,0
982,0.960672762,1317.639219,914.3247129,56.53468009,375.9980226,2546.832443,69.20400452,229.8722448,2473.451312,0,3,0
983,1.197133375,953.3065985,654.6961366,65.64715833,252.1185,2295.441667,79.06707917,193.18265,2405.38,0,3,0
984,1.060904755,1237.458096,760.5002336,55.60584222,291.1505778,2422.047667,74.62615111,229.4751433,2332.440222,0,3,0
985,1.337228293,1169.273354,814.8158327,59.5994931,379.4252759,2355.751724,80.24133793,376.9843069,2598.761379,0,3,0
986,1.097241191,1339.920087,961.5081342,55.80480448,350.8660746,2587.092537,71.24924925,275.2904985,2708.355075,0,3,0
987,1.046573762,1249.789485,690.5997792,56.99764494,293.9902022,2518.266966,76.2541382,183.3536517,2330.263146,0,3,0
988,1.171949464,1288.815656,944.6364395,55.84333333,333.2305,2498.166667,75.41458333,394.2655,2747.478333,0,3,0
989,0.897400401,1162.641222,779.4572707,59.35543378,282.5923243,2444.833784,72.62027703,199.8588622,2321.565946,0,3,0
990,1.128831074,1433.909522,789.7211232,49.00801406,348.4305781,2481.94125,75.25094844,218.5670016,2559.425469,0,3,0
991,1.02306408,1239.851329,925.373355,57.40382837,314.1701383,2494.498121,69.75570213,252.1741113,2494.505213,0,3,0
992,0.948454887,1184.825072,832.4334055,59.98290597,325.7774552,2474.811269,72.65658358,226.343903,2464.77097,0,3,0
993,0.9492256,1311.226869,949.7055999,53.11957,345.276,2407.3305,69.299605,271.58825,2500.9865,0,3,0
994,1.03858975,1199.436435,894.6941763,59.59132963,328.3798519,2485.954815,69.18869012,261.8571407,2348.516049,0,3,0
995,0.945346796,1189.949679,796.5107062,56.92186667,275.10324,2399.0628,72.13416267,194.5972413,2376.648,0,3,0
996,1.124234666,1283.309051,1013.598438,55.14270323,318.4777581,2468.958548,68.7956,306.3522661,2627.040645,0,3,0
997,1.044225216,1241.766567,777.0498644,58.5574186,354.962907,2497.567442,74.63137907,231.1785512,2400.91814,0,3,0
998,1.166283102,1191.078713,722.638934,58.39839714,275.3193143,2478.142857,77.76897429,238.8645857,2429.866857,0,3,0
999,0.947223037,1211.322428,881.1182967,59.00552857,327.6108756,2489.416498,70.78309217,249.5526442,2427.947143,0,3,0
1000,0.859574584,1250.940977,849.3125757,55.90258111,331.4597111,2419.958222,71.48336889,223.9946556,2418.710556,0,3,0
1001,1.034641363,1252.693613,894.5469429,55.41804762,312.7685952,2425.35119,72.92557619,235.643,2705.519524,0,3,0
1002,1.0077261,1226.306046,934.2915791,56.22817083,274.8497083,2447.500833,70.01741458,251.016,2539.771042,0,3,0
1003,0.84102112,1167.219418,726.4894446,58.84408333,300.20325,2416.526389,74.4914,212.8568056,2242.077222,0,3,0
1004,1.078404938,1181.848496,858.6992641,59.8042549,306.1655098,2484.052353,75.35502353,291.0493529,2628.716078,0,3,0
1005,1.175360297,1087.168088,1009.86303,60.4285069,247.0478276,2371.737241,73.44621379,410.7802017,2689.118448,0,3,0
1006,0.942621214,1322.880874,755.3997743,48.76972143,263.2002857,2339.340714,71.08988929,177.4168929,2189.741071,0,3,0
1007,1.125125273,1359.834591,923.3614666,51.53237167,327.8257167,2458.562,72.81628667,292.4362433,2634.575167,0,3,0
1008,1.033496833,1145.115632,578.043087,59.17914286,234.4532857,2466.207857,77.62264286,122.7853286,2176.507857,0,3,0
1009,1.263362991,1222.255332,549.9411419,55.40145,294.478,2375.67,75.61065,98.1642,1950.685,0,3,0
1010,0.94644056,1150.259092,982.6287801,59.53006697,294.0521651,2412.987064,68.32045413,285.0579028,2517.879817,0,3,0
1011,1.021976971,1212.89458,801.7419427,58.54626607,350.7142143,2430.863929,73.97075714,218.390025,2463.876607,0,3,0
1012,1.107101647,1182.631173,833.9648551,57.67689649,305.6080175,2382.462982,73.2247614,265.1229298,2412.86614,0,3,0
1013,1.050610915,1198.435153,699.7545569,59.80558037,323.6316168,2502.078972,74.71095888,190.3869785,2216.983178,0,3,0
1014,0.914732686,1208.326045,790.9740395,56.14744286,307.0976429,2371.426071,70.88204286,220.6089286,2179.292143,0,3,0
1015,1.132324295,1268.461905,916.7382994,52.99747368,337.3746316,2326.445263,70.7426,326.4440053,2405.261053,0,3,0
1016,1.064768529,1161.512586,978.2596514,58.52242881,292.7887542,2390.103898,71.42147966,336.5372695,2655.717712,0,3,0
1017,1.350654008,793.4768922,772.7682429,77.75923507,379.1894627,2245.041119,76.38974478,296.1582739,2354.539403,0,3,0
1018,1.019966183,1058.897512,932.6792068,62.49279196,294.5548543,2300.012714,67.34944724,269.5202261,2323.95,0,3,0
1019,1.175087884,1125.160401,811.6659256,59.9039,242.3212222,2447.271111,77.85667778,287.7196667,2657.391111,0,3,0
1020,1.067559726,1242.241835,939.6517597,56.55927083,336.6288333,2425.11625,69.57017083,269.6605417,2521.642083,0,3,0
1021,0.987925597,1259.859842,924.8015732,53.43602623,290.7663607,2373.915738,69.18271803,249.2285082,2461.403279,0,3,0
1022,1.298230017,1114.169059,705.8898661,66.02411429,376.7135714,2546.791429,83.91387143,344.4655714,3071.532857,0,3,0
1023,1.366433561,982.0044208,723.6080164,69.80276429,417.5145714,2287.985,78.85692857,346.2467857,2174.341429,1,3,0
1024,1.358336617,1111.408529,622.086011,64.08711538,407.2289231,2374.858846,80.39181538,232.9324269,2231.871154,1,3,0
1025,1.423634221,974.8478506,1013.39938,72.58417857,435.4393571,2405.897143,78.98835714,462.2482857,3179.266429,1,3,0
1026,1.362737754,960.8823973,722.5255093,70.584805,397.45245,2318.2625,81.146745,337.608305,2418.009,1,3,0
1027,1.29944854,988.924051,807.0955297,69.06063714,398.4462571,2309.004571,79.15872857,386.5436857,2426.630857,1,3,0
1028,1.111582885,1131.986451,651.5433977,64.62757955,407.63825,2459.335682,77.89692955,247.8456886,2092.906818,1,3,0
1029,1.294161879,950.0506436,716.6054168,68.89367037,387.5494074,2199.899259,81.24506667,348.9461296,2337.015926,1,3,0
1030,1.203863103,877.0192348,855.5232605,75.41611863,407.3228431,2324.230784,72.57346667,285.2480275,2373.351863,1,3,0
1031,1.377899286,983.5158606,708.6291146,71.70862424,426.7792727,2392.95697,77.80635455,322.8364848,2130.400303,1,3,0
1032,1.244666472,1073.380458,573.5118581,67.91727636,413.4690545,2475.108727,80.38242909,206.7741582,2115.661636,1,3,0
1033,1.349400859,1042.637048,729.0878345,68.32832157,411.8205686,2410.261373,76.63251961,299.8136863,2163.491373,1,3,0
1034,1.37438037,1025.071288,594.3647569,72.27290833,456.9331667,2527.9625,78.59574167,206.6088083,2038.245,1,3,0
1035,1.32989728,989.6795837,691.3125281,70.17660112,424.361427,2321.564607,77.74720225,275.7224404,2179.042921,1,3,0
1036,1.374960098,973.6794116,761.4281846,73.99944186,451.8864651,2459.966279,78.60543256,315.3295302,2473.144186,1,3,0
1037,1.330649845,1064.546383,594.8797414,67.71073448,413.6565862,2433.401034,78.85396897,159.2240276,2230.019655,1,3,0
1038,1.335709871,906.7256346,613.5050028,73.13864783,414.2855652,2249.756957,80.85463478,223.3556435,2286.005652,1,3,0
1039,1.385109737,1013.3874,718.5073047,68.89344783,410.3132609,2357.589348,77.45643913,279.3250652,2259.704783,1,3,0
1040,1.332372469,770.9401384,658.3817161,80.80527043,416.5381652,2259.30313,79.19590696,267.8778174,2193.274957,1,3,0
1041,1.330732542,827.9390807,673.1274808,78.27045526,413.1517105,2321.226053,78.57303158,256.6955649,2241.584912,1,3,0
1042,1.386946472,1063.742259,706.8479923,68.29687231,425.8674462,2443.837385,78.36258769,275.2725692,2307.967846,1,3,0
1043,1.331102019,1003.320122,921.5233474,69.86150256,415.9540256,2369.562821,78.43762564,460.1988308,2650.761538,1,3,0
1044,1.206447306,737.7105731,732.5946402,80.49746471,397.2135546,2145.744706,75.85931765,258.5354874,2237.775294,1,3,0
1045,1.211961537,877.9965133,796.5259233,73.88591807,404.0519157,2217.044699,75.27426988,294.0362048,2354.222169,1,3,0
1046,1.285303955,932.6043657,907.762762,74.15335181,431.4809277,2379.513133,74.78027711,343.3158349,2621.338193,1,3,0
1047,1.318888472,860.470502,690.8882142,75.90965283,408.8527925,2280.06283,79.45159528,266.5206085,2372.746604,1,3,0
1048,0.967874435,985.9196076,950.3307721,72.03724865,423.9288108,2436.739324,69.47337973,283.8098946,2497.153243,1,3,0
1049,1.325196506,1182.338749,624.1299687,61.99062,458.30148,2369.4176,81.17142,262.314588,2224.5612,1,3,0
1050,1.42137421,838.7760962,653.4596045,77.53325893,416.2260536,2289.549464,79.42584464,263.9460179,2216.167143,1,3,0
